learner_id,gender,age,education_level,course_type,learning_mode,region,device_type,study_hours_per_week,videos_watched,forum_posts,assignments_completed_score,quiz_score,engagement_score,final_score,participation_level,completion_status,performance_category
LRN04239,Female,31,High School,Data Analysis,Blended,Delta,Laptop,5.6,26 videos,3,70.4,82.6,66.9,64.72425085,Medium,Completed,Good
LRN04240,Female,33,Graduate,Business,Instructor-led,Other,Laptop,9.7,31 videos,7,73.8,97.8,92,82.9603022,High,Completed,Excellent
LRN04241,Female,26,High School,Data Analysis,Self-paced,Delta,Laptop,2.4,15 videos,3,52.1,63.3,45.4,43.38890997,Medium,Not Completed,Needs Support
LRN04242,Female,18,Graduate,AI Fundamentals,Self-paced,Upper Egypt,Laptop,2.3,12 videos,1,37.8,43.9,23.7,33.45240368,Low,Not Completed,Needs Support
LRN04243,Male,32,Undergraduate,Programming,Instructor-led,Delta,Laptop,10.2,24 videos,3,65.9,85.7,92.9,70.32993985,High,Completed,Very Good
LRN04244,Female,22,High School,Business,Instructor-led,Giza,Laptop,4.8,21 videos,4,80.4,74.6,71.5,65.22820801,Medium,Completed,Very Good
LRN04245,Male,26,High School,Programming,Instructor-led,Giza,Mobile,3.5,21 videos,4,56.6,75.3,72.8,58.39568753,Medium,Not Completed,Good
LRN04246,Male,28,Undergraduate,Data Analysis,Blended,Cairo,Laptop,9.9,27 videos,2,82.2,96.6,82.9,77.0268075,High,Completed,Very Good
LRN04247,Male,16,Professional,Business,Instructor-led,Upper Egypt,Mobile,3.6,10 videos,2,54,78.2,54,45.39337615,Medium,Not Completed,Needs Support
LRN04248,Female,40,Undergraduate,Data Analysis,Self-paced,Cairo,Mobile,3.5,25 videos,0,54.8,65.5,42.1,51.74945236,Medium,Not Completed,Good
LRN04249,Female,34,Professional,AI Fundamentals,Blended,Cairo,Laptop,1.2,3 videos,2,23,39.5,12.9,33.06738041,Low,Not Completed,Needs Support
LRN04250,Female,17,Graduate,Data Analysis,Instructor-led,Delta,Laptop,8.8,18 videos,4,79.3,76,80.9,70.34305953,High,Completed,Very Good
LRN04251,Male,21,Undergraduate,Design,Self-paced,Giza,Laptop,8.7,18 videos,5,66.7,70.3,59.3,57.0348069,Medium,Not Completed,Good
LRN04252,Female,31,High School,Business,Blended,Alexandria,Laptop,10,30 videos,10,100,85.3,97,83.29546092,High,Completed,Excellent
LRN04253,Female,34,Undergraduate,Business,Blended,Giza,Mobile,9.2,28 videos,6,91.9,87.7,81.8,83.12013305,High,Completed,Excellent
LRN04254,Male,32,Undergraduate,AI Fundamentals,Self-paced,Upper Egypt,Laptop,7.1,24 videos,1,59.7,70.5,52.7,62.21771648,Medium,Completed,Good
LRN04255,Female,20,Undergraduate,AI Fundamentals,Blended,Giza,Laptop,12.2,26 videos,4,100,82.9,96,87.53343062,High,Completed,Excellent
LRN04256,Female,24,Professional,Business,Self-paced,Giza,Laptop,7.4,20 videos,6,66.9,63.2,68.1,60.61089997,High,Completed,Good
LRN04257,Male,35,Undergraduate,Programming,Blended,Other,Laptop,12.1,36 videos,11,96.7,100,97,91.63150463,High,Completed,Excellent
LRN04258,Male,22,Undergraduate,Programming,Instructor-led,Giza,Tablet,7.1,21 videos,3,77.3,68.1,74.9,64.411428,Medium,Completed,Good
LRN04259,Male,38,Undergraduate,Design,Self-paced,Delta,Mobile,3.2,16 videos,1,45.5,65.6,35.9,39.29481869,Low,Not Completed,Needs Support
LRN04260,Male,37,Graduate,Data Analysis,Self-paced,Upper Egypt,Laptop,5.3,13 videos,2,52.4,70,41.1,48.16724618,Low,Not Completed,Needs Support
LRN04261,Female,29,Graduate,Data Analysis,Blended,Alexandria,Mobile,8.6,25 videos,9,72,79.2,94.4,69.86539251,High,Completed,Very Good
LRN04262,Female,30,Undergraduate,Programming,Instructor-led,Giza,Laptop,7.3,22 videos,6,59.7,84.3,67.7,65.27278329,Medium,Completed,Very Good
LRN04263,Female,34,High School,Programming,Blended,Giza,Mobile,2,19 videos,4,82.4,69.4,64.6,50.59006333,Medium,Not Completed,Good
LRN04264,Male,26,Undergraduate,AI Fundamentals,Self-paced,Upper Egypt,Laptop,7.1,20 videos,7,71.9,80.9,68.2,68.16518843,High,Completed,Very Good
LRN04265,Male,35,Undergraduate,Business,Self-paced,Delta,Laptop,10.7,22 videos,2,80.8,93.7,77.5,66.99018971,High,Completed,Very Good
LRN04266,Female,36,Undergraduate,Data Analysis,Self-paced,Cairo,Tablet,4.5,11 videos,2,50.5,71.8,35.8,50.57167311,Low,Not Completed,Good
LRN04267,Male,16,High School,Design,Self-paced,Delta,Laptop,3.9,16 videos,1,67,69.1,45.7,59.04422958,Medium,Not Completed,Good
LRN04268,Female,28,Undergraduate,Design,Blended,Delta,Laptop,5.7,16 videos,8,62.7,82.1,66.7,66.78419775,Medium,Completed,Very Good
LRN04269,Male,21,Undergraduate,Business,Instructor-led,Cairo,Mobile,1,4 videos,0,49.5,55.3,30,34.05146659,Low,Not Completed,Needs Support
LRN04270,Male,35,High School,Business,Blended,Cairo,Laptop,6.7,22 videos,3,74,86.2,76.7,72.48801746,High,Completed,Very Good
LRN04271,Male,36,Undergraduate,Business,Blended,Cairo,Tablet,6,24 videos,4,68.9,64.8,60.7,60.36677904,Medium,Completed,Good
LRN04272,Male,26,Undergraduate,AI Fundamentals,Self-paced,Giza,Laptop,8.3,31 videos,3,75.9,78.1,70.1,75.49887989,High,Completed,Very Good
LRN04273,Female,31,High School,Business,Instructor-led,Alexandria,Laptop,6.1,25 videos,7,82.2,89.7,85.1,75.6735682,High,Completed,Very Good
LRN04274,Female,21,High School,Business,Self-paced,Delta,Laptop,7.2,30 videos,3,94.7,93.7,78.2,83.00059577,High,Completed,Excellent
LRN04275,Male,21,Graduate,Data Analysis,Instructor-led,Alexandria,Mobile,7.4,39 videos,3,93.2,86.4,81.1,73.49436951,High,Completed,Very Good
LRN04276,Male,27,Undergraduate,Business,Self-paced,Delta,Laptop,5.5,18 videos,4,57.2,69.6,44.1,47.61968126,Medium,Not Completed,Needs Support
LRN04277,Female,28,Undergraduate,Data Analysis,Self-paced,Delta,Mobile,13.3,40 videos,4,100,100,97,94.36129252,High,Completed,Excellent
LRN04278,Female,23,Graduate,Data Analysis,Self-paced,Cairo,Laptop,4.8,17 videos,5,46.7,60.4,42.3,49.50573025,Medium,Not Completed,Needs Support
LRN04279,Female,28,Undergraduate,Business,Self-paced,Delta,Mobile,5.4,14 videos,4,71,82.5,52.1,58.18761107,Medium,Not Completed,Good
LRN04280,Female,23,Undergraduate,Design,Blended,Cairo,Mobile,3.8,9 videos,1,44.9,68.9,38.6,40.04083586,Low,Not Completed,Needs Support
LRN04281,Male,31,Graduate,AI Fundamentals,Self-paced,Giza,Mobile,5.7,29 videos,4,85.1,73,77.5,67.50121788,High,Completed,Very Good
LRN04282,Female,30,Graduate,Design,Blended,Alexandria,Laptop,11.6,27 videos,5,57.3,81.7,75.5,67.51888841,High,Completed,Very Good
LRN04283,Male,33,High School,AI Fundamentals,Self-paced,Giza,Laptop,5.8,29 videos,1,68.5,78.6,71.4,64.72437668,High,Completed,Good
LRN04284,Female,48,Professional,Data Analysis,Instructor-led,Upper Egypt,Mobile,1.6,7 videos,4,53.9,48.7,44.9,45.2091454,Low,Not Completed,Needs Support
LRN04285,Male,36,Undergraduate,Business,Self-paced,Cairo,Mobile,8.9,29 videos,0,72,95.9,77.2,79.26930496,High,Completed,Very Good
LRN04286,Female,37,Undergraduate,Data Analysis,Blended,Cairo,Laptop,6.9,19 videos,8,72.3,80.7,65.2,64.91926238,Medium,Completed,Good
LRN04287,Male,29,Professional,Business,Instructor-led,Giza,Laptop,9.7,22 videos,3,69.8,83.8,84.5,66.46350715,High,Completed,Very Good
LRN04288,Male,26,Undergraduate,Business,Instructor-led,Upper Egypt,Laptop,7.4,24 videos,6,66,60.4,75.6,55.05160195,Medium,Not Completed,Good
LRN04289,Male,39,Undergraduate,AI Fundamentals,Blended,Delta,Tablet,8.6,24 videos,2,79,74.8,74.8,64.78662675,High,Completed,Good
LRN04290,Male,,Professional,AI Fundamentals,Instructor-led,Delta,Mobile,6.2,19 videos,2,73,75.1,79.8,64.85419585,High,Completed,Good
LRN04291,Female,22,Professional,Data Analysis,Instructor-led,Upper Egypt,,10.3,25 videos,3,76.4,75,85.5,68.11716332,High,Completed,Very Good
LRN04292,Male,30,Graduate,Business,Self-paced,Upper Egypt,Laptop,7.8,22 videos,6,63.3,87.7,66.9,64.91619487,Medium,Completed,Good
LRN04293,Male,22,High School,Business,Blended,Cairo,Laptop,5.5,15 videos,4,47.9,68.8,61.1,53.04402002,Medium,Not Completed,Good
LRN04294,Female,27,Professional,AI Fundamentals,Blended,Alexandria,Tablet,9,26 videos,3,54.4,84.4,65.8,60.28461896,Medium,Completed,Good
LRN04295,Female,29,Undergraduate,AI Fundamentals,Blended,Alexandria,Laptop,6.7,16 videos,3,61.7,67.4,58.2,57.62497197,Medium,Not Completed,Good
LRN04296,Female,26,Graduate,Design,Self-paced,Delta,Laptop,1.9,10 videos,1,37.7,59.1,11,42.96822879,Low,Not Completed,Needs Support
LRN04297,Male,27,Undergraduate,Business,Blended,Cairo,Laptop,9.5,34 videos,5,84.3,82.8,83,73.42137295,High,Completed,Very Good
LRN04298,Male,17,Undergraduate,Data Analysis,Blended,Upper Egypt,Laptop,8.5,18 videos,7,60.7,66.5,72.6,56.36167759,High,Not Completed,Good
LRN04299,Male,26,Professional,Programming,Blended,Upper Egypt,Laptop,8.2,20 videos,5,73.3,79.5,54.4,65.12340206,Medium,Completed,Very Good
LRN04300,Male,16,Graduate,Programming,Instructor-led,Cairo,Laptop,6.4,23 videos,3,59.4,57.8,69.7,50.16456764,Medium,Not Completed,Good
LRN04301,Male,28,Graduate,Data Analysis,Instructor-led,Alexandria,Tablet,1,3 videos,1,32.3,46.1,22.5,28.77345506,Low,Not Completed,Needs Support
LRN04302,Male,35,Professional,Data Analysis,Blended,Cairo,Mobile,10.1,29 videos,7,100,100,97,84.08777256,High,Completed,Excellent
LRN04303,Female,20,Professional,Business,Instructor-led,Cairo,Mobile,1,6 videos,2,16.9,59.8,14.8,23.5657614,Low,Not Completed,Needs Support
LRN04304,Male,16,Professional,Programming,Instructor-led,Alexandria,Mobile,5,16 videos,5,45.8,64.8,65.1,46.75709732,Medium,Not Completed,Needs Support
LRN04305,Female,32,Professional,AI Fundamentals,Self-paced,Alexandria,Laptop,8.7,29 videos,6,72.3,87.2,80.7,68.39094606,High,Completed,Very Good
LRN04306,Male,22,Undergraduate,Programming,Blended,Cairo,Laptop,8.3,20 videos,6,73.2,87.2,70.4,64.33140887,High,Completed,Good
LRN04307,Male,21,Graduate,Data Analysis,Blended,Cairo,Laptop,7.2,21 videos,4,91.1,71.7,63.2,72.66406904,Medium,Completed,Very Good
LRN04308,Male,16,Graduate,Business,Blended,Upper Egypt,Mobile,8,26 videos,4,90.8,100,72.8,80.81686887,High,Completed,Excellent
LRN04309,Female,29,High School,Programming,Blended,Cairo,Mobile,1,4 videos,2,20.8,58.5,1.8,31.54406155,Low,Not Completed,Needs Support
LRN04310,Female,22,Professional,Programming,Self-paced,Upper Egypt,Laptop,6.3,13 videos,5,54.1,57.4,55.3,42.923352,Medium,Not Completed,Needs Support
LRN04311,Male,27,Undergraduate,Design,Instructor-led,Cairo,Mobile,7.3,21 videos,2,72.9,84,81.5,68.2952953,High,Completed,Very Good
LRN04312,Female,21,Undergraduate,Data Analysis,Self-paced,Delta,Laptop,10.7,25 videos,2,80.3,77,73.7,72.42090743,High,Completed,Very Good
LRN04313,Female,24,High School,AI Fundamentals,Instructor-led,Cairo,Laptop,4.4,26 videos,1,84.4,71.1,79.8,73.72854694,High,Completed,Very Good
LRN04314,Female,24,Professional,Data Analysis,Self-paced,Upper Egypt,Laptop,5,15 videos,4,62.3,64.2,50.1,48.30144058,Medium,Not Completed,Needs Support
LRN04315,Male,22,High School,Data Analysis,Instructor-led,Giza,Mobile,3.2,26 videos,2,71.6,64.3,69.1,50.35348043,Medium,Not Completed,Good
LRN04316,Male,28,Professional,Design,Blended,Cairo,Mobile,3.7,20 videos,7,51.9,69.8,56.2,52.55812715,Medium,Not Completed,Good
LRN04317,Male,23,Undergraduate,AI Fundamentals,Self-paced,Alexandria,Mobile,6.1,17 videos,3,55.2,75.1,64,54.39625129,Medium,Not Completed,Good
LRN04318,Female,36,High School,AI Fundamentals,Self-paced,Delta,Laptop,7.1,21 videos,1,68,88.3,66.3,75.37406301,Medium,Completed,Very Good
LRN04319,Female,30,Graduate,Design,Instructor-led,Cairo,Mobile,7.6,28 videos,2,61.9,70.5,73.3,63.60006941,Medium,Completed,Good
LRN04320,Female,16,Undergraduate,Data Analysis,Instructor-led,Delta,Laptop,6.9,20 videos,2,75.2,73.6,67.4,62.13159512,Medium,Completed,Good
LRN04321,Female,20,Undergraduate,Programming,Blended,Cairo,Mobile,4.1,22 videos,3,57.2,74.4,56.9,53.58611005,Medium,Not Completed,Good
LRN04322,Male,26,Undergraduate,Design,Self-paced,Cairo,Tablet,7.1,14 videos,5,62.8,69.6,52.8,55.66691111,Medium,Not Completed,Good
LRN04323,Male,21,Undergraduate,Programming,Self-paced,Cairo,Laptop,8.6,21 videos,1,70.8,100,56.2,61.69659832,Medium,Completed,Good
LRN04324,Female,21,Undergraduate,Data Analysis,Self-paced,Upper Egypt,Mobile,6.8,21 videos,2,59.8,71.4,62.1,58.00986042,Medium,Not Completed,Good
LRN04325,Female,28,Undergraduate,Design,Self-paced,Alexandria,Laptop,10.7,31 videos,6,92.4,79.7,77.8,72.68008058,High,Completed,Very Good
LRN04326,Female,42,Graduate,Data Analysis,Self-paced,Cairo,Mobile,3.7,20 videos,3,51.8,60.3,46.2,49.41878164,Medium,Not Completed,Needs Support
LRN04327,Female,20,Undergraduate,Data Analysis,Self-paced,Delta,Laptop,10.3,30 videos,0,97.2,99.9,69.8,76.97686111,High,Completed,Very Good
LRN04328,Female,32,Undergraduate,Design,Blended,Giza,Laptop,11.9,25 videos,5,88.5,92.8,88.6,85.257651,High,Completed,Excellent
LRN04329,Male,18,Professional,Data Analysis,Blended,Giza,Mobile,2.3,13 videos,5,53.7,60.4,47,48.51989593,Medium,Not Completed,Needs Support
LRN04330,Female,33,Graduate,Programming,Blended,Cairo,Laptop,10.1,20 videos,3,64.6,91.1,67.1,70.33362821,High,Completed,Very Good
LRN04331,Male,16,Professional,Programming,Instructor-led,Alexandria,Laptop,11.6,33 videos,4,99.1,100,100,95.32350154,High,Completed,Excellent
LRN04332,Male,18,High School,Data Analysis,Self-paced,Delta,Laptop,8.4,36 videos,1,73.9,83,84.3,61.68130938,High,Completed,Good
LRN04333,Female,40,High School,Programming,Self-paced,Cairo,Laptop,8.4,31 videos,2,84.5,94,76.4,78.24440695,High,Completed,Very Good
LRN04334,Male,26,Professional,Programming,Self-paced,Delta,Mobile,1,10 videos,6,47.3,50.6,39.9,38.09126617,Low,Not Completed,Needs Support
LRN04335,Male,24,High School,Data Analysis,Self-paced,Delta,Laptop,5.7,25 videos,12,68.9,70.4,77.1,61.47464466,High,Completed,Good
LRN04336,Male,26,Graduate,Business,Instructor-led,Delta,Laptop,10.7,26 videos,2,77.5,82.9,91.1,70.26095542,High,Completed,Very Good
LRN04337,Female,21,High School,Data Analysis,Self-paced,Cairo,Laptop,5.4,19 videos,3,91.8,87.8,64.2,63.74171728,Medium,Completed,Good
LRN04338,Male,29,Graduate,Business,Self-paced,Delta,Mobile,2.6,20 videos,5,53.9,63.7,50.9,52.49160072,Medium,Not Completed,Good
LRN04339,Female,30,Graduate,AI Fundamentals,Blended,Delta,Laptop,11.5,29 videos,1,79.9,96.4,84,83.65557179,High,Completed,Excellent
LRN04340,Female,37,High School,Business,Self-paced,Giza,Mobile,8.4,23 videos,2,100,92,92.1,91.33309316,High,Completed,Excellent
LRN04341,Male,21,Graduate,Data Analysis,Instructor-led,Upper Egypt,Mobile,7.6,18 videos,2,56.5,92.3,79.8,78.28452036,High,Completed,Very Good
LRN04342,Female,43,Undergraduate,AI Fundamentals,Blended,Giza,Tablet,8.3,17 videos,6,73.5,70.5,68.5,55.64931668,High,Not Completed,Good
LRN04343,Female,36,Undergraduate,AI Fundamentals,Instructor-led,Delta,Mobile,5.1,22 videos,4,86.1,85.4,78.9,70.50198703,High,Completed,Very Good
LRN04344,Female,43,Undergraduate,Data Analysis,Instructor-led,Cairo,Laptop,10.8,27 videos,2,80.2,96.9,85.4,80.93864836,High,Completed,Excellent
LRN04345,Male,28,Undergraduate,AI Fundamentals,Blended,Giza,Laptop,12.5,36 videos,5,100,100,96.7,94.15018131,High,Completed,Excellent
LRN04346,Female,35,Undergraduate,Design,Blended,Cairo,Laptop,10.8,30 videos,7,100,100,96.5,95.07419323,High,Completed,Excellent
LRN04347,Female,16,Undergraduate,Business,Instructor-led,Other,Laptop,8.9,23 videos,5,57.1,73.9,76.9,57.4945453,Medium,Not Completed,Good
LRN04348,Female,31,High School,Programming,Instructor-led,Upper Egypt,Laptop,2.1,17 videos,3,65.7,76.4,59.3,54.00002162,Medium,Not Completed,Good
LRN04349,Male,33,Undergraduate,Business,Blended,Upper Egypt,Mobile,2,19 videos,3,65,58,50.6,55.12419567,Medium,Not Completed,Good
LRN04350,Male,35,High School,Business,Instructor-led,Delta,Laptop,5.6,22 videos,2,77.7,77.6,82.2,59.13954496,High,Not Completed,Good
LRN04351,Male,32,Professional,Data Analysis,Self-paced,Giza,Laptop,12,35 videos,5,93.2,98,97,81.21743238,High,Completed,Excellent
LRN04352,Male,31,Graduate,Programming,Self-paced,Cairo,Laptop,8.4,23 videos,3,69.6,80.4,69.2,68.28889653,High,Completed,Very Good
LRN04353,Female,32,Professional,Design,Blended,Upper Egypt,Laptop,8.8,20 videos,5,70.7,95.1,72.6,82.79164535,High,Completed,Excellent
LRN04354,Female,16,Graduate,Programming,Blended,Other,Mobile,6.9,27 videos,1,79.7,73.7,63.4,55.5347726,Medium,Not Completed,Good
LRN04355,Male,35,Undergraduate,AI Fundamentals,Instructor-led,Delta,Laptop,6.6,17 videos,5,51.6,79.3,68.6,59.9528534,Medium,Not Completed,Good
LRN04356,Female,34,Undergraduate,Programming,Instructor-led,Alexandria,Mobile,2.9,17 videos,4,49.5,61.8,55.8,50.25700089,Medium,Not Completed,Good
LRN04357,Female,35,Undergraduate,Data Analysis,Blended,Upper Egypt,Laptop,7.1,16 videos,5,50.5,72.4,62.7,63.53413595,Medium,Completed,Good
LRN04358,Male,23,Graduate,Business,Blended,Giza,Laptop,10.1,24 videos,4,91.7,99.8,80.5,84.26863988,High,Completed,Excellent
LRN04359,Female,21,Graduate,Data Analysis,Self-paced,Alexandria,Laptop,8.4,23 videos,3,55.3,78.1,63.6,51.3917266,Medium,Not Completed,Good
LRN04360,Female,22,Professional,Data Analysis,Self-paced,Upper Egypt,Mobile,1.6,17 videos,2,55.5,58.5,42.8,37.76042028,Medium,Not Completed,Needs Support
LRN04361,Male,32,Graduate,AI Fundamentals,Self-paced,Delta,Laptop,5.1,21 videos,0,65.4,57.9,43.9,56.33513363,Medium,Not Completed,Good
LRN04362,Female,28,Undergraduate,Programming,Blended,Upper Egypt,Mobile,6.6,28 videos,6,78.8,100,75.2,77.22131354,High,Completed,Very Good
LRN04363,Female,33,High School,Programming,Blended,Cairo,Laptop,7.2,23 videos,8,65.3,87.4,73.6,61.76586355,High,Completed,Good
LRN04364,Male,30,Graduate,Data Analysis,Self-paced,Upper Egypt,Mobile,4.6,21 videos,8,81.1,75.6,68.6,66.60248364,High,Completed,Very Good
LRN04365,Female,26,Undergraduate,Data Analysis,Instructor-led,Delta,Tablet,7.7,14 videos,3,71.4,65.2,75.9,63.54579527,Medium,Completed,Good
LRN04366,Male,33,Graduate,Programming,Blended,Cairo,Mobile,5.5,25 videos,8,84.8,74.4,84.2,56.00767007,High,Not Completed,Good
LRN04367,Female,22,Graduate,AI Fundamentals,Instructor-led,Other,Mobile,2.9,21 videos,2,58.4,51.6,62.1,36.90274478,Medium,Not Completed,Needs Support
LRN04368,Male,26,Professional,Programming,Blended,Alexandria,Laptop,10.9,27 videos,3,85.5,90.3,86.2,80.49388599,High,Completed,Excellent
LRN04369,Male,22,Professional,Business,Self-paced,Cairo,Laptop,9.5,32 videos,0,77.5,92.4,77.6,85.01213492,High,Completed,Excellent
LRN04370,Female,21,Professional,Programming,Self-paced,Cairo,Mobile,6.5,28 videos,3,83,79.5,67.3,68.55378203,High,Completed,Very Good
LRN04371,Female,19,Graduate,AI Fundamentals,Self-paced,Cairo,Tablet,8.8,24 videos,3,61.8,86.9,71.2,54.89786263,High,Not Completed,Good
LRN04372,Male,31,High School,Business,Blended,Giza,Laptop,7.7,27 videos,3,94.6,81,78.3,65.75789667,High,Completed,Very Good
LRN04373,Female,25,Graduate,Business,Self-paced,Upper Egypt,Laptop,6.9,20 videos,6,56.7,83.7,64,64.91880638,Medium,Completed,Good
LRN04374,Female,28,High School,AI Fundamentals,Instructor-led,Giza,Laptop,8.3,29 videos,5,78.3,84.7,98.9,79.31388845,High,Completed,Very Good
LRN04375,Male,39,Undergraduate,Programming,Self-paced,Upper Egypt,Mobile,7.8,31 videos,2,89.2,76.5,81.2,70.58391318,High,Completed,Very Good
LRN04376,Female,25,Graduate,Programming,Self-paced,Upper Egypt,Laptop,12.1,25 videos,10,83.7,99.2,97,82.30555175,High,Completed,Excellent
LRN04377,Female,23,High School,Programming,Self-paced,Other,Mobile,1,15 videos,2,48.2,64.1,42.8,47.81439259,Medium,Not Completed,Needs Support
LRN04378,Female,17,Undergraduate,AI Fundamentals,Instructor-led,Other,Mobile,5.2,14 videos,6,54.7,62.2,71.5,59.42936573,Medium,Not Completed,Good
LRN04379,Female,34,Undergraduate,Programming,Instructor-led,Giza,Tablet,6.1,24 videos,1,60.9,70.2,65.7,61.28480855,Medium,Completed,Good
LRN04380,Female,21,Professional,Business,Self-paced,Delta,Mobile,4.8,22 videos,10,61.2,69.7,75.9,53.9454438,High,Not Completed,Good
LRN04381,Female,29,Undergraduate,Programming,Self-paced,Cairo,Tablet,6.5,16 videos,0,43.1,64.8,39.5,51.05121951,Low,Not Completed,Good
LRN04382,Female,32,Graduate,Data Analysis,Instructor-led,Alexandria,Mobile,6.7,18 videos,3,71.3,89.3,69.5,66.57493237,Medium,Completed,Very Good
LRN04383,Male,26,Undergraduate,Data Analysis,Blended,Cairo,Laptop,10.3,33 videos,7,85.2,94.1,91.9,77.84714252,High,Completed,Very Good
LRN04384,Female,24,Graduate,Business,Blended,Cairo,Mobile,8.8,24 videos,7,79.8,96.6,85,74.59664493,High,Completed,Very Good
LRN04385,Female,21,Undergraduate,Data Analysis,Instructor-led,Cairo,Laptop,7.7,22 videos,2,81.6,98.9,74.6,76.20037471,Medium,Completed,Very Good
LRN04386,Male,23,Undergraduate,Programming,Blended,Delta,Tablet,11.7,32 videos,8,100,81.9,97,85.27657033,High,Completed,Excellent
LRN04387,Male,34,Graduate,AI Fundamentals,Blended,Alexandria,Laptop,10.8,28 videos,4,82,92.8,83.5,68.2168178,High,Completed,Very Good
